name,category,calories,protein,carbs,fat,fiber,standardUnit
ลูกพรุน แห้ง,single_dish,382.75,3.12,91.35,0.54,10.15,ถ้วยตวง
ลูกพรุน / ลูกไหน สด,single_dish,70.89,0.97,15.87,0.39,1.95,ถ้วยตวง
แตงฮันนี่ดิว,single_dish,50.52,0.69,11.54,0.18,1.02,ถ้วยตวง
มะม่วงกวน แผ่น ขุ่น,single_dish,99.29,0.87,23.51,0.19,1.89,ทัพพี
มะม่วง ดอง แช่อิ่ม,single_dish,49.48,0.26,11.94,0.07,1.19,ทัพพี
ทับทิม เมล็ดนิ่ม (กินได้ทั้งเมล็ด),single_dish,17.74,0.35,3.33,0.34,0.93,ทัพพี
มะเม่า / หมากเม่า,single_dish,67.65,0.57,16.16,0.08,0.71,ถ้วยตวง
ลูกนุ่น ผลอ่อน,single_dish,26.82,1.71,4.59,0.18,1.35,ชิ้น (เล็ก)
ลูกยางป่า / หมากยาง / เครือยาง / คุย,single_dish,63.18,0.93,13.96,0.4,0,ถ้วยตวง
ลูกจันทน์เทศ เนื้อ แช่อิ่ม,single_dish,151.06,0.8,36.45,0.23,3.62,ถ้วยตวง
มะพร้าวกะทิ เนื้อฟู ไม่ใส่น้ำเชื่อม,single_dish,64.04,0.71,2.84,5.54,2.14,ทัพพี
มะเกี๋ยง ผล,single_dish,49.95,0.9,10.98,0.27,7.47,ถ้วยตวง
มะม่วงกวน แผ่น ใส,single_dish,124.36,0.77,30,0.14,1.99,ทัพพี
สละ,single_dish,9.02,0.07,2.15,0.01,0.2,ชิ้น (เล็ก)
ลองกอง,single_dish,94.33,1.27,22,0.14,1,ถ้วยตวง
มะเดื่อดิน (กะเหรี่ยงเมืองกาญฯ),single_dish,51.1,0.8,11.3,0.3,7.3,100 กรัม
น้อยหน่า พันธุ์ต่างประเทศ,single_dish,51.98,0.78,11.59,0.28,1.1,ชิ้น (เล็ก)
น้อยหน่าหนัง,single_dish,47.06,0.56,11.01,0.09,1.33,ชิ้น (เล็ก)
ลำไยกะโหลก,single_dish,126.56,1.48,29.8,0.16,0.43,ถ้วยตวง
ลำไยกะโหลกเบี้ยว,single_dish,125.49,1.97,29.04,0.16,1.3,ถ้วยตวง
ลำไยเบี้ยวเขียว,single_dish,116.74,1.89,26.91,0.17,1.31,ถ้วยตวง
ลำไยสีชมพู,single_dish,122.16,1.89,28.18,0.21,1.48,ถ้วยตวง
ลำไยแห้ว,single_dish,121.52,1.97,28.04,0.16,1.48,ถ้วยตวง
ลำไยอีดอ,single_dish,118.24,1.97,27.22,0.16,1.31,ถ้วยตวง
ลูกตะขบป่า,single_dish,102.85,2.53,22.44,0.33,6.93,ถ้วยตวง
สมอพิเภก,single_dish,419,10.12,94.37,0.12,4.64,ถ้วยตวง
ขนุนจำปา สุก,single_dish,128.13,2.29,28.81,0.42,2.08,ถ้วยตวง
ขนุนละมุด สุก,single_dish,121.89,1.35,28.18,0.42,0,ถ้วยตวง
ขนุนหนัง สุก,single_dish,88.23,1.48,19.94,0.29,2.24,ถ้วยตวง
ละมุดไทย,single_dish,142.3,0.57,32.92,0.93,8.34,ถ้วยตวง
ขนุน ในน้ำเชื่อม บรรจุกระป๋อง,single_dish,109.23,0.56,24.38,1.05,0.93,ถ้วยตวง
ขนุน อบกรอบ,single_dish,223.83,3.51,38.82,6.06,4.42,ถ้วยตวง
แคนตาลูป อบแห้ง,single_dish,588.58,6.54,139.84,0.34,14.96,ถ้วยตวง
บ๊วย ดอง,single_dish,43.4,0.8,9.6,0.2,0,ถ้วยตวง
ผลไม้รวม ในน้ำเชื่อม บรรจุกระป๋อง,single_dish,88.05,0.71,19.07,0.99,1.97,ถ้วยตวง
พุทรา ดอง,single_dish,40.59,0.9,9.01,0.1,0,ถ้วยตวง
มะกอกน้ำ ดอง,single_dish,25.97,0.27,5.91,0.14,0,ถ้วยตวง
มะขาม คลุกน้ำตาล,single_dish,386.87,2.68,94.04,0,7,ถ้วยตวง
มะขาม ดอง,single_dish,54.58,1,12.3,0.15,0,ถ้วยตวง
มะดัน ดอง,single_dish,24.72,0.6,5.04,0.24,0,ถ้วยตวง
มะปริง แช่อิ่ม,single_dish,101.21,0.52,22.33,1.09,0,ถ้วยตวง
มะม่วง แช่อิ่ม อบแห้ง,single_dish,149.45,0.44,36.43,0.22,1.67,ทัพพี
มะยงชิด สุก,single_dish,78.67,0.6,18.62,0.2,2.13,ถ้วยตวง
มะยม ดอง,single_dish,26.69,1.14,4.97,0.25,0,ถ้วยตวง
ลูกจันทน์เทศ ดอง,single_dish,113.63,2.41,24.79,0.54,0,ถ้วยตวง
สมอ ดอง,single_dish,101.86,1.19,16.78,3.33,0,ถ้วยตวง
สับปะรด แช่อิ่ม อบแห้ง,single_dish,150.76,0.2,37.39,0.04,1.12,ทัพพี
สับปะรด ในน้ำเชื่อม บรรจุกระป๋อง,single_dish,94.11,0.54,22.98,0,1.36,ถ้วยตวง
เสาวรส / แพชชั่นฟรุท เมล็ด,single_dish,294,7.5,31.8,15.2,23.2,100 กรัม
แห้ว ในน้ำเชื่อม,single_dish,9.14,0.03,2.26,0,0.06,ช้อนโต๊ะ
แอปริคอท,single_dish,394.57,3.67,94.98,0,8.25,ถ้วยตวง
แย้ แห้ง รวมกระดูก,single_dish,224.79,47.57,0,3.83,0,ถ้วยตวง
รังนก แห้ง,single_dish,44.81,7.16,3.93,0.05,0,ทัพพี
รังนก แช่น้ำ,single_dish,71.8,12.73,4.49,0.32,0,ถ้วยตวง
กบ รวมกระดูก ย่าง,single_dish,249.71,53.32,0,4.05,0,ถ้วยตวง
ลูกอ๊อด ต้ม,single_dish,67.96,14.5,0.4,0.93,0,ถ้วยตวง
เขียด รวมกระดูก ดิบ,single_dish,104.8,19.78,0.52,2.62,0,ถ้วยตวง
อึ่ง รวมกระดูก แห้ง,single_dish,324.82,39.48,7.38,15.26,0,ถ้วยตวง
แย้ ย่าง,single_dish,176.93,33.8,0.21,4.54,0,ถ้วยตวง
ไส้อั่ว สุก / ย่าง เฉลี่ย,single_dish,587.33,18.77,10.61,52.2,0,ถ้วยตวง
ลูกชิ้นแคระ นึ่ง,single_dish,352.22,16.7,18.86,23.33,0,ถ้วยตวง
กบ หนัง ทอด,single_dish,36.61,4.37,0,2.13,0,ทัพพี
ไส้คอลลาเจน / ไส้เทียม,single_dish,113.85,7.05,0.11,9.47,0,ทัพพี
น้ำเพี้ย,single_dish,220.95,41.62,4.36,4.11,0,ถ้วยตวง
ไส้อั่ว สุก / ย่าง มันน้อย,single_dish,521.84,18.29,13.52,43.85,0,ถ้วยตวง
ไส้อั่ว สุก / ย่าง มันมาก,single_dish,652.82,19.26,7.71,60.55,0,ถ้วยตวง
กบ ทอด,single_dish,217.89,29.82,2.34,9.91,0,ถ้วยตวง
กบ ลูกอ๊อด ดิบ,single_dish,57.23,11.06,0.02,1.44,0,ถ้วยตวง
กบ แห้ง,single_dish,169.33,36.35,0.07,2.63,0,ถ้วยตวง
กิ้งก่า ย่าง,single_dish,184.17,39.12,0.85,2.7,0,ถ้วยตวง
กิ้งก่า ดิบ,single_dish,158.67,32.36,0,3.25,0,ถ้วยตวง
เขียด รวมกระดูก แห้ง,single_dish,224.22,43.88,1.63,4.69,0,ถ้วยตวง
งูสิง / งูเห่าตะลาน รวมกระดูก ดิบ,single_dish,140.01,32.52,1.4,0.48,0,ถ้วยตวง
งูเห่า แช่แข็ง,single_dish,197.66,44.3,0,2.27,0,ถ้วยตวง
งูเห่า แห้ง,single_dish,272.64,48.78,15.55,1.7,0,ถ้วยตวง
อึ่งอ่างปากขวด / อึ่งเพ้า รวมกระดูก ดิบ,single_dish,126.27,21.34,3.65,2.92,0,ถ้วยตวง
ฮอทดอก,single_dish,361.66,13.46,38.04,17.29,3.55,ถ้วยตวง
ปูเค็ม ชนิดเค็ม,single_dish,202.08,18.5,30.29,0.77,0,ถ้วยตวง
ปูทะเล ส่วนมัน,single_dish,243.04,33.54,10.96,7.22,0,ถ้วยตวง
ปูม้า ส่วนมัน,single_dish,134.68,14.84,6.06,5.68,0,ถ้วยตวง
น้ำปูนา เคี่ยว (ต้มน้ำคั้นจากปูนาตำ),single_dish,247.44,40.08,2.57,8.54,0,ถ้วยตวง
ปูนา นึ่ง,single_dish,8.46,1.43,0.21,0.21,0,ชิ้น (เล็ก)
ปูนา ทอด,single_dish,22.31,0.97,0,2.05,0,ชิ้น (เล็ก)
แมงกะพรุน ดิบ,single_dish,16.23,2.21,1.6,0.11,0,ทัพพี
แมงกะพรุน แห้ง เค็ม,single_dish,10.38,1.65,0,0.42,0,ถ้วยตวง
ปูม้า ดิบ,single_dish,119.84,25.67,2.84,0.65,0,ถ้วยตวง
ปลิงขาว ดิบ,single_dish,35.77,5.79,3.1,0.02,0,ทัพพี
ปลิงทะเล / ปลิงดำ ดิบ,single_dish,24.52,4.81,0.97,0.15,0,ทัพพี
ปูเค็ม แบบจืด,single_dish,199.85,11.47,25.03,5.98,0,ถ้วยตวง
ปูนิ่มทอดกระเทียม,single_dish,372.35,20.74,19.49,23.5,1.57,ถ้วยตวง
ปูแสมดอง,single_dish,7.75,0.45,0.97,0.23,0,ชิ้น (เล็ก)
กั้งตั๊กแตน ดิบ,single_dish,97.76,20.66,0.17,1.61,0.51,ถ้วยตวง
ทูน่าสเปรด,single_dish,273.52,13.96,10.66,19.45,1.98,ถ้วยตวง
ปูนา ดิบ,single_dish,171.86,32.6,4.34,2.68,0,ถ้วยตวง
ปูม้า ดอง,single_dish,103.2,19.49,3.64,1.19,0,ถ้วยตวง
ม้าน้ำ,single_dish,138.02,20.23,13.63,0.28,0,ถ้วยตวง
แมงกะพรุน ดอง,single_dish,9.04,0.75,0.54,0.43,0,ถ้วยตวง
แมงกะพรุน แห้ง,single_dish,44.37,8.14,2.95,0,0,ถ้วยตวง
ไอศกรีม ธรรมดา,single_dish,252.58,7.08,42.13,6.2,0,ถ้วยตวง
ไอศกรีม ไขมันสูง,single_dish,318.07,7.08,38.59,15.04,0,ถ้วยตวง
น้ำกะทิ กระป๋อง,single_dish,340.6,3.78,6.51,33.27,0.29,ถ้วยตวง
กะทิ ผง,single_dish,677.61,8,31.45,57.76,2.01,ถ้วยตวง
แซนด์วิชสเปรด,single_dish,959.2,2.12,40.4,87.68,0,ถ้วยตวง
น้ำสลัด เทาซันไอแลนด์,single_dish,819.6,2.4,34.2,74.8,0,ถ้วยตวง
น้ำสลัด ครีม,single_dish,1040.72,2.46,55.34,89.95,1.6,ถ้วยตวง
น้ำกะทิ หัวกะทิ คั้นใส่น้ำ (มะพร้าวขูด 10 : น้ำ 2.5),single_dish,502.51,6.24,10.14,48.55,4.54,ถ้วยตวง
น้ำกะทิ หัวกะทิ คั้นไม่ใส่น้ำ,single_dish,682.25,8.3,11.58,66.97,0,ถ้วยตวง
น้ำกะทิ หางกะทิ คั้นใส่น้ำ (มะพร้าวขูด 1 : น้ำ 3),single_dish,121.79,1.39,5.77,10.35,1.99,ถ้วยตวง
น้ำกะทิ กะทิกลาง คั้นใส่น้ำ (มะพร้าวขูด 2 : น้ำ 1,single_dish,381.61,3.72,9.21,36.65,4.57,ถ้วยตวง
กะทิธัญพืช (ตรา กู๊ดไรฟ์),single_dish,306.53,0.83,11.98,28.37,0.79,ถ้วยตวง
กะทิธัญพืช (ตรา ฟอร์แคร์),single_dish,306.22,0.98,0.22,33.49,0,ถ้วยตวง
วิปปิ้งครีม,single_dish,131.37,1.6,6.25,11.11,0,ถ้วยตวง
น้ำกะทิ หัวกะทิ คั้นใส่น้ำ (มะพร้าวขูด 10 : น้ำ 1),single_dish,241.4,2.94,4.1,23.7,0,ถ้วยตวง
น้ำกะทิ กะทิกลาง คั้นใส่น้ำ (มะพร้าวขูด 3 : น้ำ 1),single_dish,359.16,3.5,8.67,34.5,0,ถ้วยตวง
น้ำกะทิ กะทิกลาง คั้นใส่น้ำ (มะพร้าวขูด 4 : น้ำ 3),single_dish,282.84,3.24,13.4,24.03,4.62,ถ้วยตวง
น้ำกะทิ กะทิกลาง คั้นใส่น้ำ (มะพร้าวขูด 1 : น้ำ 1),single_dish,262.33,3.19,4.45,25.75,0,ถ้วยตวง
น้ำกะทิ หางกะทิ คั้นใส่น้ำ (มะพร้าวขูด 2 : น้ำ 3),single_dish,197.8,2.41,3.36,19.42,0,ถ้วยตวง
น้ำกะทิ หางกะทิ คั้นใส่น้ำ (มะพร้าวขูด 1 : น้ำ 2),single_dish,156.85,1.91,2.66,15.4,0,ถ้วยตวง
น้ำกะทิ กล่อง ยูเอชที,single_dish,378.41,4.04,10.97,35.37,0,ถ้วยตวง
บัตเตอร์สเปรด ชนิดจืด (ผลิตภัณฑ์เนยสำหรับทาขนมปังและทำเบเกอรี่),single_dish,1297.62,0,0,144.18,0,ถ้วยตวง
บัตเตอร์สเปรด ชนิดเค็ม (ผลิตภัณฑ์สำหรับทาขนมปังและทำเบเกอรี่),single_dish,1127.52,0,0,125.28,0,ถ้วยตวง
น้ำสลัด งาญี่ปุ่น,single_dish,576.44,5.2,65.49,32.63,4.22,ถ้วยตวง
น้ำสลัด ซอสญี่ปุ่น,single_dish,432.91,6.11,26.84,33.46,3.6,ถ้วยตวง
น้ำตาลทราย ขาว,single_dish,704.46,0,176.12,0,0,ถ้วยตวง
น้ำตาลมะพร้าว ก้อน / น้ำตาลปึก / น้ำตาลปี๊บ,single_dish,688.5,0.72,171,0.18,0.3,ถ้วยตวง
น้ำตาลทราย ไม่ฟอก,single_dish,796,0,199,0,0,ถ้วยตวง
น้ำผึ้ง,single_dish,840.15,0.57,208.2,0.57,0,ถ้วยตวง
น้ำอ้อยสด,single_dish,155.74,0.21,38.73,0,0,ถ้วยตวง
แยม สับปะรด,single_dish,44.59,0.15,10.87,0.06,0,ช้อนโต๊ะ
ลูกกวาด / ทอฟฟี่,single_dish,13.3,0.01,3.29,0.01,0,ชิ้น (กลาง)
ขนมมาร์ชเมลโล สอดไส้ช็อกโกแลต,single_dish,17.53,0.25,2.92,0.54,0,ชิ้น (กลาง)
วุ้นสวรรค์ / วุ้นมะพร้าว ในน้ำเชื่อม,single_dish,292.95,0,73.24,0,0.65,ถ้วยตวง
แยม ผิวส้ม,single_dish,53.83,0.1,13.32,0.02,0,ช้อนโต๊ะ
แยม สตรอเบอร์รี่,single_dish,55.82,0.08,13.79,0.04,0,ช้อนโต๊ะ
แยม เสาวรส,single_dish,60.65,0.13,13.66,0.61,0,ช้อนโต๊ะ
น้ำตาลเมเปิ้ล,single_dish,368.73,0.1,91.63,0.2,0,ถ้วยตวง
น้ำตาลทรายแดง (เป็นผง / จับเป็นก้อนไม่ตกผลึก),single_dish,438.81,0.77,108.68,0.11,0,ถ้วยตวง
น้ำเชื่อมเข้มข้น,single_dish,674.61,0,168.65,0,0,ถ้วยตวง
น้ำตาลสด,single_dish,18.18,0.06,4.48,0,0,ทัพพี
ลูกอม คาราเมล,single_dish,754.68,8.69,145.53,15.31,0,ถ้วยตวง
ลูกอม มาร์ชเมลโล,single_dish,139.19,0.75,33.86,0.08,0.04,ถ้วยตวง
ลูกอม ช็อกโกแลตนม,single_dish,748.87,10.71,83.12,41.51,4.76,ถ้วยตวง
น้ำตาลผง / น้ำตาลไอซิ่ง,single_dish,398.92,0,99.73,0,0,ถ้วยตวง
สารให้ความหวาน แอสพาแทม อีคอวล์,single_dish,364.85,2.17,89.04,0,0,ถ้วยตวง
เมเปิ้ลไซรับ / ซูโคสไซรับ,single_dish,721.14,0.11,179.81,0.16,0,ถ้วยตวง
คอร์นไซรับ,single_dish,828.69,0,205.97,0.54,0,ถ้วยตวง
มอลต์ไซรับ,single_dish,831.48,16.63,191.24,0,0,ถ้วยตวง
ลูกอม กลิ่นบลูเบอร์รี่,single_dish,362.88,0,90.72,0,0,ถ้วยตวง
แบะแซ,single_dish,1062.2,0,265.55,0,0,ถ้วยตวง
เกลือสมุทร ป่นหยาบ ชื้น,single_dish,0,0,0,0,0,ถ้วยตวง
กะปิเคย คุณภาพรอง,single_dish,11.93,1.95,0.66,0.17,0.28,ช้อนโต๊ะ
กะปิ คุณภาพดี เค็มน้อย,single_dish,164.18,28.8,9.3,1.31,0,ถ้วยตวง
ตังฉ่าย,single_dish,98.65,3.16,21.24,0.11,8.47,ถ้วยตวง
น้ำพริกแกงกะหรี่,single_dish,312.87,15.05,42.01,9.4,0,ถ้วยตวง
น้ำพริกแกงมัสมั่น,single_dish,498.82,8.98,30.15,38.03,21.14,ถ้วยตวง
น้ำพริกแกงแดง,single_dish,243.78,11.31,38.02,5.17,24.41,ถ้วยตวง
ผงกะหรี่,single_dish,22.33,0.56,2.79,0.99,0.93,ช้อนโต๊ะ
พริกขี้หนู แห้ง,single_dish,50.21,1.84,7.07,1.62,1.38,ทัพพี
พริกชี้ฟ้า แห้ง,single_dish,77.2,3.06,12.27,1.77,2.07,ถ้วยตวง
พริกไทย ขาว ป่น,single_dish,438.88,13.17,79.58,7.54,30.28,ถ้วยตวง
พริกไทย ดำ,single_dish,509.74,17.36,87.08,10.22,35.98,ถ้วยตวง
พริกไทย อ่อน,single_dish,29.36,1.26,4.75,0.59,2.11,ทัพพี
ผงพะโล้,single_dish,16.2,0.11,2.84,0.49,0.05,ช้อนโต๊ะ
น้ำพริกเผา (แม่ศรี),single_dish,899.57,10.65,117.19,43.13,20.59,ถ้วยตวง
น้ำบูดู ข้น,single_dish,128.47,2.28,27.14,1.2,0,ถ้วยตวง
ผิวมะกรูด,single_dish,6.38,0.17,1.28,0.07,0.41,ช้อนโต๊ะ
กระเทียม หัว,single_dish,159.36,7.49,31.8,0.25,5.58,ถ้วยตวง
ขมิ้นชัน,single_dish,81.9,2.14,14.36,1.76,0.88,ถ้วยตวง
ใบมะกรูด ค่อนข้างแห้ง,single_dish,32.09,1.58,4.83,0.72,0,ถ้วยตวง
เทียนขาว / ยี่หร่า เมล็ด,single_dish,17.68,0.84,2.71,0.39,0.5,ช้อนโต๊ะ
อบเชย,single_dish,381.18,3.83,88.86,1.16,58.48,ถ้วยตวง
พริกขี้หนู ป่น,single_dish,375.83,14.28,52.8,11.94,46.11,ถ้วยตวง
ใบมะกรูด,single_dish,31.69,1.27,5.04,0.72,1.39,ถ้วยตวง
น้ำพริกแกงพะแนง,single_dish,321.62,9.6,49.6,9.43,22.54,ถ้วยตวง
น้ำพริกแกงเหลือง,single_dish,251.09,13.25,42.54,3.1,9.87,ถ้วยตวง
น้ำพริกแกงเขียวหวาน,single_dish,181.74,7.1,34.42,1.74,16.82,ถ้วยตวง
มะขามเปียก / มะขามเปรี้ยว,single_dish,244.93,2.37,58.4,0.21,6.07,ถ้วยตวง
น้ำพริกนรก,single_dish,384.06,28.71,18.57,21.66,13.21,ถ้วยตวง
น้ำพริกแมงดา,single_dish,181.89,8.05,31.21,2.76,7.79,ถ้วยตวง
ซีอิ๊วขาว สูตร 2,single_dish,93.2,7.52,15.51,0.12,0,ถ้วยตวง
ซีอิ๊วดำ ข้น / ซีอิ๊วหวาน,single_dish,529.2,11.09,121.21,0,0,ถ้วยตวง
ซอสพริก,single_dish,250.7,1.9,57.2,1.59,0,ถ้วยตวง
ซอสปรุงรส เกรด 1,single_dish,128.61,27.38,4.32,0.2,0,ถ้วยตวง
เต้าเจี้ยว ดำ,single_dish,150.04,13.2,9.46,6.6,9.46,ถ้วยตวง
ดอกจันทน์ / ดอกจันทน์เทศ,single_dish,388.2,14.2,48.2,15.4,17.69,100 กรัม
กระเทียม ดอง,single_dish,5.39,0.18,1.14,0.01,0.26,ช้อนโต๊ะ
ขมิ้นชัน ผง,single_dish,388.14,2.67,81.32,5.8,3.71,ถ้วยตวง
กระวาน ใบ,single_dish,86.28,2.2,16.08,1.46,0,ถ้วยตวง
ขมิ้น,single_dish,56.32,1.26,11.97,0.38,0.64,ถ้วยตวง
กานพลู,single_dish,351.2,5.4,54.5,12.4,28.85,100 กรัม
จันทน์เทศ เมล็ด บด,single_dish,634.88,6.77,57.18,42.12,24.13,ถ้วยตวง
ลูกกระวาน บด,single_dish,437.58,12.48,79.43,7.77,32.48,ถ้วยตวง
พริกชี้ฟ้า แห้ง แช่น้ำ,single_dish,40.16,1.59,6.38,0.92,1.08,ทัพพี
น้ำปู๋ (น้ำปูเคี่ยว คล้ายกะปิ),single_dish,24.66,0.75,4.01,0.63,0,ช้อนโต๊ะ
น้ำมะขามเปียก,single_dish,116.05,1.12,27.67,0.1,2.87,ถ้วยตวง
กระเทียมเจียว กรอบแห้ง,single_dish,294.95,7.12,30.09,16.23,5.48,ถ้วยตวง
หอมเจียว กรอบแห้ง,single_dish,335.99,4.19,28.22,22.93,4.58,ถ้วยตวง
ผงชูรส,single_dish,0,0,0,0,0,ถ้วยตวง
ซุปก้อน / ผง โซเดียมต่ำ,single_dish,667.97,24.72,96.02,20.56,0.3,ถ้วยตวง
ซุปผงปรุงรส (ตรา รสดี),single_dish,234.71,16.75,30.26,5.18,0.9,ถ้วยตวง
ซีอิ๊วขาว สูตร 1,single_dish,63.6,8.39,7.51,0,0,ถ้วยตวง
น้ำพริกแกงคั่ว (ตำบลดอนแฝก),single_dish,212.06,8.48,39.43,2.27,9.17,ถ้วยตวง
น้ำพริกเผา สำหรับยำ (ตำบลดอนแฝก),single_dish,336.46,17.03,60.11,3.1,9.02,ถ้วยตวง
เกลือบริสุทธิ์ ป่น แห้ง,single_dish,0,0,0,0,0,ช้อนโต๊ะ
เกลือสมุทร ป่นละเอียด แห้ง,single_dish,0,0,0,0,0,ช้อนโต๊ะ
กะปิ,single_dish,20.3,1.11,3.23,0.33,0,ช้อนโต๊ะ
พริกขี้หนู แห้ง แช่น้ำ,single_dish,114.32,4.19,16.09,3.69,0,ถ้วยตวง
พริกขี้หนู แห้ง แช่น้ำ แกะเมล็ด,single_dish,77.48,2.84,10.9,2.5,0,ถ้วยตวง
พริกชี้ฟ้า แห้ง แกะเมล็ด,single_dish,76,3.23,11.6,1.85,0,ถ้วยตวง
พริกชี้ฟ้า แห้ง คั่ว,single_dish,105.56,4.49,16.12,2.57,0,ถ้วยตวง
พริกชี้ฟ้า แห้ง ย่าง,single_dish,90.44,3.84,13.81,2.2,0,ถ้วยตวง
พริกชี้ฟ้า แห้ง แช่น้ำ แกะเมล็ด,single_dish,73.89,3.14,11.28,1.8,0,ถ้วยตวง
ชะโก แกะเปลือก เฉพาะเมล็ด คั่ว,single_dish,570.95,19.45,97.52,11.45,40.29,ถ้วยตวง
ชะโก เมล็ด,single_dish,509.74,17.36,87.08,10.22,35.98,ถ้วยตวง
ดีปลี,single_dish,129.98,4.43,22.21,2.61,9.17,ทัพพี
ดีปลี แห้ง,single_dish,144.28,4.91,24.65,2.89,10.18,ทัพพี
มะแขว่น,single_dish,509.74,17.36,87.08,10.22,35.98,ถ้วยตวง
โป๊ยกั้ก,single_dish,16.2,0.11,2.84,0.49,0,ช้อนโต๊ะ
กระเทียมไทย หัวเล็ก,single_dish,152.91,7.26,30.7,0.12,5.59,ถ้วยตวง
กระเทียมไทย หัวเล็ก คั่ว,single_dish,198.26,9.41,39.81,0.15,7.25,ถ้วยตวง
กระเทียมไทย หัวเล็ก เผา,single_dish,198.26,9.41,39.81,0.15,7.25,ถ้วยตวง
กระเทียมจีน หัวใหญ่,single_dish,152.91,7.26,30.7,0.12,5.59,ถ้วยตวง
กระเทียมจีน หัวใหญ่ เผา,single_dish,198.26,9.41,39.81,0.15,7.25,ถ้วยตวง
ขมิ้นชัน คั่ว,single_dish,181.82,4.76,31.89,3.92,1.96,ถ้วยตวง
เปราะหอม หัว ดิบ,single_dish,47.25,1.51,9.45,0.38,1.51,ถ้วยตวง
เปราะหอม หัว คั่ว ป่น,single_dish,4.16,0.13,0.83,0.03,0.13,ช้อนโต๊ะ
มะแหลบ,single_dish,17.68,0.84,2.71,0.39,0.5,ช้อนโต๊ะ
อบเชย แท่ง คั่ว,single_dish,411.67,4.13,95.96,1.25,0,ถ้วยตวง
ใบเตย,single_dish,31.71,1.28,5.03,0.72,0,ถ้วยตวง
ซุปก้อน รสต้มยำ (ตรา คนอร์),single_dish,22.46,1.25,3.43,0.42,0.1,ชิ้น (กลาง)
น้ำกระเทียมดอง,single_dish,0,0,0,0,0,ถ้วยตวง
น้ำหน่อไม้ดอง,single_dish,0,0,0,0,0,ถ้วยตวง
กะปิ ทำแกง นครศรีธรรมราช,single_dish,169.79,4.87,34.53,1.36,0,ถ้วยตวง
น้ำบูดู ปรุงรส,single_dish,37.22,0.17,9,0.06,0.21,ทัพพี
น้ำบูดู ใส,single_dish,95.21,0.83,22.49,0.21,0,ถ้วยตวง
น้ำบูดู เฉลี่ย,single_dish,114.37,1.59,25.38,0.72,0,ถ้วยตวง
ถั่วเน่า ปรุงรส แบบนึ่ง,single_dish,348.45,22.19,24.25,18.08,0,ถ้วยตวง
น้ำพริกแกงฮังเล,single_dish,198.37,2.97,40.58,2.69,17.36,ถ้วยตวง
น้ำพริกแกงน้ำเงี้ยว,single_dish,198.08,2.87,41.03,2.5,16.96,ถ้วยตวง
น้ำพริกแกง น้ำพริกอ่อง,single_dish,197.23,3.22,42.75,1.48,0,ถ้วยตวง
น้ำพริกแกง ไม่ระบุชนิด,single_dish,199.66,3.11,41.44,2.39,0,ถ้วยตวง
น้ำพริกแกงเมือง (ภาคเหนือ),single_dish,204.97,3.37,41.38,2.88,0,ถ้วยตวง
พริกลาบ (ภาคเหนือ),single_dish,230.63,4,37.31,7.27,0,ถ้วยตวง
โชยุ,single_dish,9.68,1.24,1.18,0,0,ช้อนโต๊ะ
เนริวาซาบิ,single_dish,49.19,0.59,7.9,1.7,0.22,ช้อนโต๊ะ
มัสตาร์ด ครีม,single_dish,141.81,7.76,12.1,6.93,8.3,ถ้วยตวง
มิโซะ,single_dish,473.76,26.79,60.66,13.77,12.38,ถ้วยตวง
น้ำพริกแกงป่า,single_dish,214.13,7.41,37.02,4.04,16.76,ถ้วยตวง
น้ำพริกแกงคั่วกลิ้ง,single_dish,186.6,12.19,27.6,3.05,10.69,ถ้วยตวง
น้ำพริกแกงเทโพ,single_dish,283.61,9.15,52.48,4.12,9.2,ถ้วยตวง
น้ำพริกแกง (ภาคใต้),single_dish,265.39,8.37,48.72,4.12,10.03,ถ้วยตวง
ซีอิ๊วดำ สูตร 1 (ซอสจากกากน้ำตาลและถั่วเหลือง),single_dish,559.24,1.95,137.87,0,0,ถ้วยตวง
ซีอิ๊วดำ สูตร 2 (ซอสจากกากน้ำตาลและถั่วเหลือง),single_dish,352.51,6.73,81.4,0,0,ถ้วยตวง
ซีอิ๊วดำ สูตร 3 (ซอสจากกากน้ำตาลและถั่วเหลือง),single_dish,490.36,4.69,117.9,0,0,ถ้วยตวง
ซีอิ๊วดำ สูตร 4 (ซอสจากกากน้ำตาลและถั่วเหลือง),single_dish,452.84,3.9,109.31,0,0,ถ้วยตวง
ซอสผัดไทย,single_dish,562.27,6.54,95.2,17.25,17.37,ถ้วยตวง
ซอสพริกไทยดำ,single_dish,387.07,11.47,85.3,0,0,ถ้วยตวง
ซีอิ๊วขาว ไม่ระบุเกรด,single_dish,75.67,8.48,10.35,0.04,0,ถ้วยตวง
ซีอิ๊วขาว สูตร 3,single_dish,74.4,4.8,13.8,0,0,ถ้วยตวง
ซุปก้อน รสต่างๆ,single_dish,20.85,1.15,2.79,0.57,0.55,ชิ้น (กลาง)
ซุปกึ่งสำเร็จรูป รสต่างๆ,single_dish,117.53,2.59,16.6,4.53,0,ทัพพี
พริกแห้ง ไม่ระบุชนิด ป่น,single_dish,408.04,12.3,49.1,18.05,44.92,ถ้วยตวง
มะนาว ดอง,single_dish,5.99,0.07,1.4,0.01,0,ชิ้น (เล็ก)
เบียร์ (Alcohol 3.9%),single_dish,32.08,0.92,7.1,0,0,ถ้วยตวง
